0.0208196702036877	-0.00491328110606156
0.422022321008811	0.00559479692016921
0.927612168348116	0.0159711177649994
1.59271662662194	-0.0129612503434698
2.10394814143213	0.0149908355602648
2.54107497881772	0.0435430819626460
3.01124424114511	0.0734092466145293
3.37497265496709	0.153978738671922
3.74483307308014	0.214899884430980
4.16085965012611	0.267334079847398
4.44639025892903	0.356860517385228
4.64112614020918	0.436136654627176
4.97926580996343	0.467156920010309
5.34133613716824	0.519772516283274
5.55334069490555	0.596406351779125
5.77462082640774	0.632610081161513
6.05571016773677	0.662403036377198
6.18862845748566	0.736496527227421
6.33144276935031	0.770840424144165
6.51044260801426	0.798751945165666
6.64351976956187	0.841104351616546
6.73078685812081	0.874417698462728
6.72558873861570	0.916622633031438
6.78538864257085	0.925972791934429
6.77393420428596	0.961618746632659
6.69100743329750	0.991633365862892
6.68413989407339	0.984260362736427
6.61669905381182	1.00314650429010
6.58352200072162	0.992394313627715
6.42853697012610	1.00929502241065
6.29248012461924	0.995947445363188
6.07298028892859	1.00486900548733
5.82703991524877	1.00173906046223
5.62413715847503	0.978647098679404
5.45112963940118	0.951481656423616
5.12279880243083	0.955274370622464
4.80248604832971	0.921420095639078
4.43750456436782	0.903335892248295
4.12762820400025	0.863108875274470
3.90607696036174	0.804197069877132
3.49836863467762	0.795631615628873
3.12208296609067	0.736871181732746
2.72037457734573	0.696273010790765
2.36143766792658	0.642908004396497
1.94991768718651	0.602480432081356
1.49951599237675	0.556667954709410
1.05188837835366	0.502327201063742
0.634783910633206	0.443023832347510
0.248411405320087	0.378880568629356
-0.152918449061746	0.318466379931551
-0.574756558278249	0.256844411873268
-0.955890813389193	0.183277901819327
-1.39244798133451	0.132881818461605
-1.77425883349301	0.0591710840141848
-2.10249985543443	-0.0152084464786635
-2.53878017170802	-0.0548463473494740
-2.99073080935957	-0.112417452008506
-3.40375084675076	-0.173607237798572
-3.85141666582222	-0.213489456033444
-4.24211818618709	-0.275574175351294
-4.60144141623966	-0.334155730870847
-4.85921266235262	-0.411267210207986
-5.11312234891949	-0.472606084775677
-5.31028953844492	-0.547143904002532
-5.51146512989676	-0.606101413473783
-5.66537320577202	-0.670168236397239
-5.89410135606020	-0.701262863061417
-6.17218618614944	-0.727219430816330
-6.32016411649208	-0.782384502038227
-6.45277991878046	-0.808691225032195
-6.55621893109139	-0.842903178561723
-6.62204944631265	-0.881552917482082
-6.74118803063903	-0.894493058332291
-6.79868115131543	-0.925761689699782
-6.82693094523963	-0.943638946907619
-6.81082952873536	-0.962037337134265
-6.77553006939283	-0.975392023258867
-6.57627544389059	-1.01974473841859
-6.40284104225574	-1.02425750251089
-6.30229359679224	-1.01629094568642
-6.20762838230273	-1.01166299507780
-6.11108144889040	-0.991315269115283
-5.89243910210020	-0.990625746507891
-5.62521421976936	-0.977868375062081
-5.36752445251119	-0.957899866135171
-5.13851815695771	-0.932736263043648
-4.86246932969097	-0.914564074701797
-4.59294164185931	-0.876773586469086
-4.22355630955922	-0.860123257500529
-3.87142265916629	-0.819276589008364
-3.52899342722998	-0.779070103199777
-3.07783838156254	-0.762352430467894
-2.70109511713779	-0.701578345259804
-2.41152021674302	-0.633973743087520
-1.96485017286201	-0.612508150788934
-1.50200544666840	-0.556452011966768
-1.05362039847584	-0.500591010794204
-0.700774737272868	-0.429430909238744
-0.282074508759242	-0.383877963979303
0.115379804086984	-0.313265692674278
